country_name,country_3_letter_code,discipline_title,event_title,slug_game,game_season,game_year,men_bronze,men_gold,men_silver,mixed_bronze,mixed_gold,mixed_silver,open_bronze,open_gold,open_silver,women_bronze,women_gold,women_silver,men_total,women_total,men_weighted_total,women_weighted_total
Switzerland,CHE,Alpine Skiing,giant slalom men,sarajevo-1984,Winter,1984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Alpine Skiing,giant slalom men,squaw-valley-1960,Winter,1960,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Alpine Skiing,giant slalom men,vancouver-2010,Winter,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Alpine Skiing,giant slalom women,calgary-1988,Winter,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0
Switzerland,CHE,Alpine Skiing,giant slalom women,grenoble-1968,Winter,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Switzerland,CHE,Alpine Skiing,giant slalom women,lillehammer-1994,Winter,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Switzerland,CHE,Alpine Skiing,giant slalom women,salt-lake-city-2002,Winter,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Switzerland,CHE,Alpine Skiing,giant slalom women,sapporo-1972,Winter,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Switzerland,CHE,Alpine Skiing,giant slalom women,squaw-valley-1960,Winter,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Switzerland,CHE,Alpine Skiing,slalom men,lake-placid-1980,Winter,1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Alpine Skiing,slalom men,st-moritz-1948,Winter,1948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Alpine Skiing,slalom women,calgary-1988,Winter,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Switzerland,CHE,Alpine Skiing,slalom women,cortina-d-ampezzo-1956,Winter,1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Switzerland,CHE,Alpine Skiing,slalom women,lake-placid-1980,Winter,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Switzerland,CHE,Alpine Skiing,slalom women,lillehammer-1994,Winter,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
Switzerland,CHE,Alpine Skiing,slalom women,st-moritz-1948,Winter,1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Switzerland,CHE,Alpine Skiing,super-G men,nagano-1998,Winter,1998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Alpine Skiing,super-G men,turin-2006,Winter,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Alpine Skiing,super-G women,calgary-1988,Winter,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Switzerland,CHE,Athletics,10000m walk men,helsinki-1952,Summer,1952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Athletics,10000m walk men,london-1948,Summer,1948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Athletics,1500m men,paris-1924,Summer,1924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Athletics,5000m men,los-angeles-1984,Summer,1984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Athletics,50km walk men,berlin-1936,Summer,1936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Athletics,50km walk men,london-1948,Summer,1948,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Athletics,800m men,paris-1924,Summer,1924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Athletics,shot put men,seoul-1988,Summer,1988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Beach Volleyball,Beach volleyball men,athens-2004,Summer,2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Beach Volleyball,Women,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Switzerland,CHE,Beach Volleyball,Women,tokyo-2020,Summer,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Switzerland,CHE,Biathlon,15km women,sochi-2014,Winter,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Switzerland,CHE,Bobsleigh,four-man men,albertville-1992,Winter,1992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Bobsleigh,four-man men,calgary-1988,Winter,1988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Bobsleigh,four-man men,chamonix-1924,Winter,1924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Bobsleigh,four-man men,garmisch-partenkirchen-1936,Winter,1936,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0
Switzerland,CHE,Bobsleigh,four-man men,grenoble-1968,Winter,1968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Bobsleigh,four-man men,innsbruck-1976,Winter,1976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Bobsleigh,four-man men,lake-placid-1980,Winter,1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Bobsleigh,four-man men,lillehammer-1994,Winter,1994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Bobsleigh,four-man men,nagano-1998,Winter,1998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Bobsleigh,four-man men,oslo-1952,Winter,1952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Bobsleigh,four-man men,sapporo-1972,Winter,1972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Bobsleigh,four-man men,sarajevo-1984,Winter,1984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Bobsleigh,four-man men,turin-2006,Winter,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Bobsleigh,fourman men,cortina-d-ampezzo-1956,Winter,1956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Bobsleigh,two-man men,albertville-1992,Winter,1992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Bobsleigh,two-man men,garmisch-partenkirchen-1936,Winter,1936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Bobsleigh,two-man men,innsbruck-1976,Winter,1976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Bobsleigh,two-man men,lake-placid-1932,Winter,1932,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Bobsleigh,two-man men,lake-placid-1980,Winter,1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Bobsleigh,two-man men,lillehammer-1994,Winter,1994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0
Switzerland,CHE,Bobsleigh,two-man men,oslo-1952,Winter,1952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Bobsleigh,two-man men,salt-lake-city-2002,Winter,2002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
Switzerland,CHE,Bobsleigh,two-man men,sapporo-1972,Winter,1972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Bobsleigh,two-man men,sochi-2014,Winter,2014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Bobsleigh,two-man men,turin-2006,Winter,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Bobsleigh,twoman men,cortina-d-ampezzo-1956,Winter,1956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Bobsleigh,twoman men,st-moritz-1948,Winter,1948,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0
Switzerland,CHE,Canoe Sprint,K4 500m kayak four women,atlanta-1996,Summer,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Switzerland,CHE,Cross Country Skiing,15km men,sochi-2014,Winter,2014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Cross Country Skiing,15km men,vancouver-2010,Winter,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Cross Country Skiing,50km men,calgary-1988,Winter,1988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Cross Country Skiing,50km men,grenoble-1968,Winter,1968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Cross Country Skiing,Men’s 15km Free,pyeongchang-2018,Winter,2018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Cross Country Skiing,Relay 4x10km men,sapporo-1972,Winter,1972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Cross Country Skiing,Relay 4x5km women,salt-lake-city-2002,Winter,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Switzerland,CHE,Cross Country Skiing,Skiathlon 15km  15km men,sochi-2014,Winter,2014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Curling,Men,pyeongchang-2018,Winter,2018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Curling,Mixed Doubles,pyeongchang-2018,Winter,2018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,CHE,Curling,curling men,nagano-1998,Winter,1998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Curling,curling men,salt-lake-city-2002,Winter,2002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Curling,curling men,vancouver-2010,Winter,2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Curling,curling women,salt-lake-city-2002,Winter,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Switzerland,CHE,Curling,curling women,turin-2006,Winter,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Switzerland,CHE,Cycling BMX Freestyle,Women's Park,tokyo-2020,Summer,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Switzerland,CHE,Cycling BMX Racing,Women,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Switzerland,CHE,Cycling Mountain Bike,Men's Cross-country,tokyo-2020,Summer,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Cycling Mountain Bike,Women's Cross-country,tokyo-2020,Summer,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,6.0
Switzerland,CHE,Cycling Mountain Bike,cross-country men,atlanta-1996,Summer,1996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Cycling Mountain Bike,cross-country men,beijing-2008,Summer,2008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Cycling Mountain Bike,cross-country men,london-2012,Summer,2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Cycling Mountain Bike,cross-country men,rio-2016,Summer,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Cycling Mountain Bike,cross-country men,sydney-2000,Summer,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Cycling Mountain Bike,cross-country women,sydney-2000,Summer,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Switzerland,CHE,Cycling Road,Women's Individual Time Trial,tokyo-2020,Summer,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Switzerland,CHE,Cycling Road,individual road race men,atlanta-1996,Summer,1996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Cycling Road,individual road race men,beijing-2008,Summer,2008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Cycling Road,individual road race men,berlin-1936,Summer,1936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Cycling Road,individual time trial men,beijing-2008,Summer,2008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Cycling Road,individual time trial men,rio-2016,Summer,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Cycling Road,individual time trial women,athens-2004,Summer,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Switzerland,CHE,Cycling Road,individual time trial women,beijing-2008,Summer,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Switzerland,CHE,Cycling Road,team time trial men,berlin-1936,Summer,1936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Cycling Road,team time trial men,los-angeles-1984,Summer,1984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Cycling Track,Individual Pursuit men,mexico-city-1968,Summer,1968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Cycling Track,Individual Pursuit men,moscow-1980,Summer,1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Cycling Track,Individual Pursuit men,munich-1972,Summer,1972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Cycling Track,Madison men,athens-2004,Summer,2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Equestrian,Jumping Individual,paris-2024,Summer,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,CHE,Equestrian Dressage,individual mixed,london-1948,Summer,1948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Equestrian Dressage,individual mixed,los-angeles-1984,Summer,1984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,CHE,Equestrian Dressage,individual mixed,montreal-1976,Summer,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,CHE,Equestrian Dressage,individual mixed,rome-1960,Summer,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,CHE,Equestrian Dressage,individual mixed,seoul-1988,Summer,1988,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,CHE,Equestrian Dressage,individual mixed,tokyo-1964,Summer,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,CHE,Equestrian Dressage,team mixed,helsinki-1952,Summer,1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,CHE,Equestrian Dressage,team mixed,los-angeles-1984,Summer,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,CHE,Equestrian Dressage,team mixed,mexico-city-1968,Summer,1968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,CHE,Equestrian Dressage,team mixed,montreal-1976,Summer,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,CHE,Equestrian Dressage,team mixed,seoul-1988,Summer,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,CHE,Equestrian Dressage,team mixed,tokyo-1964,Summer,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,CHE,Equestrian Eventing,individual mixed,rome-1960,Summer,1960,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Equestrian Eventing,team mixed,rome-1960,Summer,1960,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Equestrian Jumping,Jumping Individual mixed,london-2012,Summer,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,CHE,Equestrian Jumping,individual mixed,amsterdam-1928,Summer,1928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Equestrian Jumping,individual mixed,atlanta-1996,Summer,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,CHE,Equestrian Jumping,individual mixed,los-angeles-1984,Summer,1984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,CHE,Equestrian Jumping,individual mixed,paris-1924,Summer,1924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Equestrian Jumping,team mixed,beijing-2008,Summer,2008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,CHE,Equestrian Jumping,team mixed,paris-1924,Summer,1924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Equestrian Jumping,team mixed,sydney-2000,Summer,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,CHE,Fencing,épée individual men,athens-2004,Summer,2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
Switzerland,CHE,Fencing,épée individual men,helsinki-1952,Summer,1952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Fencing,épée individual men,london-1948,Summer,1948,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Fencing,épée individual women,sydney-2000,Summer,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Switzerland,CHE,Fencing,épée team men,helsinki-1952,Summer,1952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Fencing,épée team men,montreal-1976,Summer,1976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Fencing,épée team men,munich-1972,Summer,1972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Fencing,épée team women,sydney-2000,Summer,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Switzerland,CHE,Figure skating,Individual men,chamonix-1924,Winter,1924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Switzerland,CHE,Figure skating,Individual men,st-moritz-1948,Winter,1948,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Figure skating,Individual men,turin-2006,Winter,2006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Football,football men,paris-1924,Summer,1924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Switzerland,CHE,Freestyle Skiing,Aerials men,lillehammer-1994,Winter,1994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
